,frankenstein,dracula,treasure_island,monte_cristo,republic,communist_manifesto
journalists,0.0,1.3832789243623083e-05,0.0,1.3212832302732414e-05,0.0,0.0
interviewing,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
descriptions,0.0,1.3832789243623083e-05,0.0,4.404277434244138e-06,2.083876009377442e-05,0.0
goes,0.0,0.00016599347092347702,0.0002806711158236138,7.927699381639449e-05,0.00028132326126595466,0.00033818058843422386
hears,0.0,5.5331156974492333e-05,0.0,2.6425664605464827e-05,6.251628028132327e-05,0.00016909029421711193
nice,0.0,0.00019365904941072318,9.355703860787127e-05,4.844705177668552e-05,2.083876009377442e-05,0.0
ringing,0.0,1.3832789243623083e-05,0.00015592839767978545,6.165988407941794e-05,0.0,0.0
loving,0.0,0.00019365904941072318,0.0,3.5234219473953106e-05,8.335504037509768e-05,0.0
rumours,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
curly,0.0,2.7665578487246167e-05,0.0,4.404277434244138e-06,0.0,0.0
haired,0.0,5.5331156974492333e-05,3.1185679535957086e-05,0.0,0.0,0.0
chatham,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
wednesday,0.0,2.7665578487246167e-05,0.0,8.808554868488276e-06,0.0,0.0
tax,0.0,4.1498367730869255e-05,0.0,8.808554868488276e-06,1.041938004688721e-05,0.00016909029421711193
unfairly,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
correspondent,0.0,9.682952470536159e-05,0.0,6.165988407941794e-05,0.0,0.0
galleries,0.0,1.3832789243623083e-05,0.0,8.808554868488276e-06,0.0,0.0
rides,0.0,2.7665578487246167e-05,0.0,8.808554868488276e-06,0.0,0.0
park,0.0,0.00012449510319260775,0.0,1.3212832302732414e-05,0.0,0.0
pop,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
holmwood,0.0,0.0002489902063852155,0.0,0.0,0.0,0.0
mamma,0.0,1.3832789243623083e-05,0.0,2.6425664605464827e-05,0.0,0.0
parti,0.0,1.3832789243623083e-05,0.0,8.808554868488276e-06,0.0,0.0
doctor,0.0,0.00035965252033420017,0.004958523046217177,0.0006650458925708648,4.167752018754884e-05,0.0
resolute,0.0,0.00012449510319260775,0.0,3.5234219473953106e-05,0.0,0.00016909029421711193
imperturbable,0.0,1.3832789243623083e-05,0.0,2.202138717122069e-05,0.0,0.0
patients,0.0,8.299673546173851e-05,0.00012474271814382835,8.808554868488276e-06,4.167752018754884e-05,0.0
tries,0.0,5.5331156974492333e-05,0.0,1.3212832302732414e-05,4.167752018754884e-05,0.0
flatter,0.0,1.3832789243623083e-05,0.0,1.7617109736976553e-05,9.377442042198489e-05,0.0
tough,0.0,1.3832789243623083e-05,9.355703860787127e-05,4.404277434244138e-06,0.0,0.0
nut,0.0,2.7665578487246167e-05,3.1185679535957086e-05,1.7617109736976553e-05,0.0,0.0
psychological,0.0,1.3832789243623083e-05,0.0,4.404277434244138e-06,0.0,0.0
humbly,0.0,1.3832789243623083e-05,3.1185679535957086e-05,8.808554868488276e-06,2.083876009377442e-05,0.0
fashions,0.0,1.3832789243623083e-05,0.0,4.404277434244138e-06,2.083876009377442e-05,0.0
slang,0.0,6.916394621811542e-05,0.0,4.404277434244138e-06,0.0,0.0
blushing,0.0,2.7665578487246167e-05,0.0,2.202138717122069e-05,1.041938004688721e-05,0.0
loves,0.0,0.00013832789243623084,3.1185679535957086e-05,8.808554868488276e-05,8.335504037509768e-05,0.0
undressing,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
s,0.0,0.00019365904941072318,0.00018711407721574253,0.004567235699311171,1.041938004688721e-05,0.0
l,0.0,2.7665578487246167e-05,0.0,2.202138717122069e-05,0.0,0.0
rains,0.0,1.3832789243623083e-05,0.0,1.3212832302732414e-05,0.0,0.0
proverbs,0.0,1.3832789243623083e-05,0.0,0.0,2.083876009377442e-05,0.0
proposal,0.0,4.1498367730869255e-05,3.1185679535957086e-05,2.202138717122069e-05,0.00015629070070330816,0.00016909029421711193
proposals,0.0,4.1498367730869255e-05,0.0,1.3212832302732414e-05,5.209690023443605e-05,0.00033818058843422386
girls,0.0,8.299673546173851e-05,0.0,5.725560664517379e-05,0.0,0.0
imagining,0.0,1.3832789243623083e-05,0.0,2.202138717122069e-05,1.041938004688721e-05,0.0
slighted,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
settle,0.0,6.916394621811542e-05,0.00012474271814382835,5.2851329210929655e-05,1.041938004688721e-05,0.00033818058843422386
soberly,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
lunch,0.0,0.00019365904941072318,0.0,0.0,0.0,0.0
dr,0.0,0.002462236485364909,0.001434541258654026,8.808554868488276e-06,5.209690023443605e-05,0.0
seward,0.0,0.001134288717977093,0.0,0.0,0.0,0.0
jaw,0.0,2.7665578487246167e-05,9.355703860787127e-05,4.404277434244138e-06,0.0,0.0
outwardly,0.0,1.3832789243623083e-05,0.0,8.808554868488276e-06,0.0,0.0
schooling,0.0,1.3832789243623083e-05,3.1185679535957086e-05,0.0,0.0,0.0
managed,0.0,8.299673546173851e-05,0.00015592839767978545,6.606416151366207e-05,1.041938004688721e-05,0.00016909029421711193
silk,0.0,5.5331156974492333e-05,6.237135907191417e-05,9.689410355337104e-05,0.0,0.0
lancet,0.0,1.3832789243623083e-05,3.1185679535957086e-05,0.0,0.0,0.0
straightforwardly,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
hesitation,0.0,5.5331156974492333e-05,9.355703860787127e-05,9.689410355337104e-05,7.293566032821047e-05,0.0
cared,0.0,5.5331156974492333e-05,0.0,3.963849690819724e-05,0.0,0.0
nicely,0.0,1.3832789243623083e-05,6.237135907191417e-05,4.404277434244138e-06,0.0,0.0
wring,0.0,2.7665578487246167e-05,9.355703860787127e-05,1.3212832302732414e-05,0.0,0.0
crying,0.0,0.00022132462789796933,0.00015592839767978545,4.844705177668552e-05,3.125814014066163e-05,0.00016909029421711193
honestly,0.0,2.7665578487246167e-05,0.0,2.202138717122069e-05,1.041938004688721e-05,0.0
texas,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
adventures,0.0,2.7665578487246167e-05,0.00018711407721574253,3.963849690819724e-05,0.0,0.0
desdemona,0.0,1.3832789243623083e-05,0.0,8.808554868488276e-06,0.0,0.0
marry,0.0,8.299673546173851e-05,0.0,0.0003259165301340662,0.0001041938004688721,0.0
morris,0.0,0.0010374591932717312,0.0,0.0,0.0,0.0
stories,0.0,4.1498367730869255e-05,0.00012474271814382835,7.927699381639449e-05,0.00013545194060953373,0.0
quincey,0.0,0.00112045592873347,0.0,0.0,0.0,0.0
shocked,0.0,8.299673546173851e-05,3.1185679535957086e-05,4.404277434244138e-06,0.0,0.0
funny,0.0,0.00011066231394898467,3.1185679535957086e-05,0.0,0.0,0.0
invent,0.0,4.1498367730869255e-05,0.0,2.6425664605464827e-05,6.251628028132327e-05,0.0
likes,0.0,4.1498367730869255e-05,3.1185679535957086e-05,2.6425664605464827e-05,8.335504037509768e-05,0.0
jolly,0.0,4.1498367730869255e-05,0.00046778519303935633,0.0,0.0,0.0
sweetly,0.0,0.00017982626016710009,3.1185679535957086e-05,4.404277434244138e-06,3.125814014066163e-05,0.0
ain't,0.0,0.00016599347092347702,0.0008108276679348843,0.0,0.0,0.0
fixin's,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
shoes,0.0,5.5331156974492333e-05,6.237135907191417e-05,3.963849690819724e-05,6.251628028132327e-05,0.0
hitch,0.0,1.3832789243623083e-05,0.00015592839767978545,0.0,0.0,0.0
driving,0.0,0.00015216068167985393,0.0,1.7617109736976553e-05,2.083876009377442e-05,0.0
harness,0.0,2.7665578487246167e-05,0.0,1.7617109736976553e-05,0.0,0.0
humoured,0.0,1.3832789243623083e-05,3.1185679535957086e-05,0.0,0.0,0.0
lightly,0.0,5.5331156974492333e-05,9.355703860787127e-05,6.165988407941794e-05,0.0001041938004688721,0.0
hitching,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
momentous,0.0,2.7665578487246167e-05,0.0,4.404277434244138e-06,0.0,0.0
bit,0.0,0.0002628229956288386,0.0005613422316472276,6.165988407941794e-05,2.083876009377442e-05,0.00016909029421711193
flirt,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
playful,0.0,2.7665578487246167e-05,0.0,0.0,2.083876009377442e-05,0.0
grit,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
hair's,0.0,1.3832789243623083e-05,3.1185679535957086e-05,0.0,0.0,0.0
breadth,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
fun,0.0,1.3832789243623083e-05,3.1185679535957086e-05,0.0,0.0,0.0
sloppy,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
badly,0.0,1.3832789243623083e-05,9.355703860787127e-05,3.963849690819724e-05,2.083876009377442e-05,0.0
heresy,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
morris's,0.0,4.1498367730869255e-05,0.0,0.0,0.0,0.0
honesty,0.0,2.7665578487246167e-05,3.1185679535957086e-05,4.404277434244138e-06,6.251628028132327e-05,0.0
pluck,0.0,1.3832789243623083e-05,9.355703860787127e-05,4.404277434244138e-06,0.0,0.0
rarer,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
unselfish,0.0,8.299673546173851e-05,0.0,0.0,0.0,0.0
anyhow,0.0,0.00020749183865434627,6.237135907191417e-05,0.0,1.041938004688721e-05,0.0
kingdom,0.0,1.3832789243623083e-05,0.0,4.404277434244138e-05,0.00017712946079708258,0.0
it'll,0.0,4.1498367730869255e-05,6.237135907191417e-05,0.0,0.0,0.0
leant,0.0,2.7665578487246167e-05,3.1185679535957086e-05,0.0,0.0,0.0
lots,0.0,2.7665578487246167e-05,3.1185679535957086e-05,3.5234219473953106e-05,0.00013545194060953373,0.0
needn't,0.0,5.5331156974492333e-05,9.355703860787127e-05,0.0,0.0,0.0
ungrateful,0.0,2.7665578487246167e-05,3.1185679535957086e-05,4.404277434244138e-05,1.041938004688721e-05,0.0
seward's,0.0,0.0006363083052066618,0.0,0.0,0.0,0.0
phonograph,0.0,0.00020749183865434627,0.0,0.0,0.0,0.0
ebb,0.0,2.7665578487246167e-05,0.0003118567953595709,4.404277434244138e-06,0.0,0.0
rebuff,0.0,2.7665578487246167e-05,3.1185679535957086e-05,0.0,0.0,0.0
hallucination,0.0,1.3832789243623083e-05,0.0,8.808554868488276e-06,0.0,0.0
omnia,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
rom,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
venalia,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
sunt,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
verb,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
sap,0.0,1.3832789243623083e-05,0.0,4.404277434244138e-06,0.0,0.0
renfield,0.0,0.0005394787805013002,0.0,0.0,0.0,0.0
tat,0.0,1.3832789243623083e-05,3.1185679535957086e-05,0.0,0.0,0.0
sanguine,0.0,2.7665578487246167e-05,0.0,8.808554868488276e-06,1.041938004688721e-05,0.0
temperament,0.0,2.7665578487246167e-05,0.0,1.3212832302732414e-05,5.209690023443605e-05,0.0
morbidly,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
excitable,0.0,2.7665578487246167e-05,0.0,4.404277434244138e-06,2.083876009377442e-05,0.0
presume,0.0,1.3832789243623083e-05,0.0,8.808554868488276e-05,2.083876009377442e-05,0.0
disturbing,0.0,1.3832789243623083e-05,0.0,0.0,4.167752018754884e-05,0.0
mentally,0.0,1.3832789243623083e-05,0.0,2.6425664605464827e-05,0.0,0.0
armour,0.0,2.7665578487246167e-05,0.0,0.0,3.125814014066163e-05,0.0
centripetal,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
centrifugal,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
balance,0.0,5.5331156974492333e-05,9.355703860787127e-05,3.082994203970897e-05,4.167752018754884e-05,0.0
hon,0.0,5.5331156974492333e-05,0.0,0.0,0.0,0.0
yarns,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
camp,0.0,2.7665578487246167e-05,0.00034304247489552796,8.808554868488276e-06,9.377442042198489e-05,0.0
prairies,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
marquesas,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
healths,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
titicaca,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
pal,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
korea,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
jack,0.0,0.00020749183865434627,0.00018711407721574253,8.808554868488276e-06,0.0,0.0
mingle,0.0,1.3832789243623083e-05,0.0,2.6425664605464827e-05,4.167752018754884e-05,0.0
happiest,0.0,2.7665578487246167e-05,0.0,1.3212832302732414e-05,0.0001041938004688721,0.0
telegram,0.0,0.0003734853095778233,0.0,8.808554868488276e-06,0.0,0.0
messages,0.0,2.7665578487246167e-05,0.0,4.404277434244138e-06,0.0,0.0
vi,0.0,1.3832789243623083e-05,3.1185679535957086e-05,3.5234219473953106e-05,5.209690023443605e-05,0.0
murray's,0.0,8.299673546173851e-05,0.0,0.0,0.0,0.0
lovelier,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
esk,0.0,5.5331156974492333e-05,0.0,0.0,0.0,0.0
broadens,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
viaduct,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
piers,0.0,8.299673546173851e-05,0.0,0.0,0.0,0.0
roofed,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
piled,0.0,2.7665578487246167e-05,3.1185679535957086e-05,1.7617109736976553e-05,0.0,0.0
nuremberg,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
sacked,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
danes,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
marmion,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
legend,0.0,2.7665578487246167e-05,0.0,1.3212832302732414e-05,2.083876009377442e-05,0.0
parish,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
tombstones,0.0,8.299673546173851e-05,0.0,0.0,0.0,0.0
nicest,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
bay,0.0,9.682952470536159e-05,0.00012474271814382835,2.6425664605464827e-05,0.0,0.0
headland,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
kettleness,0.0,6.916394621811542e-05,0.0,0.0,0.0,0.0
stretches,0.0,2.7665578487246167e-05,0.0,4.404277434244138e-06,0.0,0.0
bank,0.0,0.00012449510319260775,0.00012474271814382835,0.00017176681993552137,0.0,0.00016909029421711193
pathway,0.0,5.5331156974492333e-05,0.0,8.808554868488276e-06,0.0,0.0
seats,0.0,1.3832789243623083e-05,0.0,5.2851329210929655e-05,2.083876009377442e-05,0.0
knee,0.0,2.7665578487246167e-05,9.355703860787127e-05,6.165988407941794e-05,0.0,0.0
granite,0.0,1.3832789243623083e-05,0.0,5.2851329210929655e-05,0.0,0.0
stretching,0.0,1.3832789243623083e-05,3.1185679535957086e-05,1.7617109736976553e-05,1.041938004688721e-05,0.0
outwards,0.0,2.7665578487246167e-05,0.0,0.0,2.083876009377442e-05,0.0
lighthouse,0.0,6.916394621811542e-05,0.0,1.3212832302732414e-05,0.0,0.0
elbow,0.0,2.7665578487246167e-05,9.355703860787127e-05,5.725560664517379e-05,0.0,0.0
crooked,0.0,1.3832789243623083e-05,3.1185679535957086e-05,8.808554868488276e-06,6.251628028132327e-05,0.0
inversely,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
widens,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
shoals,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
sand,0.0,9.682952470536159e-05,0.0012474271814382836,3.5234219473953106e-05,0.0,0.0
rises,0.0,4.1498367730869255e-05,0.0,4.404277434244138e-06,4.167752018754884e-05,0.00016909029421711193
reef,0.0,2.7665578487246167e-05,3.1185679535957086e-05,4.404277434244138e-06,1.041938004688721e-05,0.0
buoy,0.0,1.3832789243623083e-05,3.1185679535957086e-05,0.0,0.0,0.0
swings,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
sends,0.0,4.1498367730869255e-05,3.1185679535957086e-05,4.404277434244138e-05,1.041938004688721e-05,0.0
bells,0.0,4.1498367730869255e-05,9.355703860787127e-05,1.7617109736976553e-05,0.0,0.0
awfully,0.0,2.7665578487246167e-05,0.0,8.808554868488276e-06,0.0,0.0
gnarled,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
twisted,0.0,4.1498367730869255e-05,3.1185679535957086e-05,2.202138717122069e-05,0.0,0.0
bark,0.0,4.1498367730869255e-05,3.1185679535957086e-05,1.3212832302732414e-05,3.125814014066163e-05,0.0
sailor,0.0,5.5331156974492333e-05,0.0002806711158236138,0.00037436358191075174,8.335504037509768e-05,0.0
fleet,0.0,1.3832789243623083e-05,3.1185679535957086e-05,0.0,1.041938004688721e-05,0.0
waterloo,0.0,1.3832789243623083e-05,0.0,1.7617109736976553e-05,0.0,0.0
sceptical,0.0,5.5331156974492333e-05,0.0,0.0,1.041938004688721e-05,0.0
brusquely,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
fash,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
masel,0.0,5.5331156974492333e-05,0.0,0.0,0.0,0.0
comers,0.0,1.3832789243623083e-05,0.0,2.202138717122069e-05,0.0,0.0
trippers,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
york,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
leeds,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
eatin,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
cured,0.0,2.7665578487246167e-05,3.1185679535957086e-05,2.6425664605464827e-05,8.335504037509768e-05,0.0
herrin's,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
drinkin,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
tea,0.0,0.00030432136335970786,0.0,4.404277434244138e-05,0.0,0.0
lookin,0.0,5.5331156974492333e-05,0.0,0.0,0.0,0.0
cheap,0.0,1.3832789243623083e-05,0.0,4.404277434244138e-06,0.0,0.00016909029421711193
jet,0.0,1.3832789243623083e-05,0.0,2.202138717122069e-05,0.0,0.0
creed,0.0,1.3832789243623083e-05,0.0,8.808554868488276e-06,1.041938004688721e-05,0.0
who'd,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
bothered,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
tellin,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
settling,0.0,2.7665578487246167e-05,6.237135907191417e-05,8.808554868488276e-06,1.041938004688721e-05,0.0
whereupon,0.0,5.5331156974492333e-05,3.1185679535957086e-05,4.404277434244138e-06,2.083876009377442e-05,0.0
laboured,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
gang,0.0,5.5331156974492333e-05,0.0,0.0,1.041938004688721e-05,0.0
ageeanwards,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
waitin,0.0,4.1498367730869255e-05,0.0,0.0,0.0,0.0
crammle,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
aboon,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
grees,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
em,0.0,2.7665578487246167e-05,0.0009667560656146698,0.0,0.0,0.0
lack,0.0,6.916394621811542e-05,0.0,4.404277434244138e-06,0.0,0.0
belly,0.0,4.1498367730869255e-05,3.1185679535957086e-05,0.0,0.0,0.0
timber,0.0,1.3832789243623083e-05,0.00012474271814382835,1.7617109736976553e-05,1.041938004688721e-05,0.0
sairly,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
hobbled,0.0,4.1498367730869255e-05,0.00012474271814382835,0.0,0.0,0.0
hurrying,0.0,6.916394621811542e-05,6.237135907191417e-05,2.6425664605464827e-05,0.0,0.0
hundreds,0.0,5.5331156974492333e-05,6.237135907191417e-05,4.404277434244138e-06,1.041938004688721e-05,0.0
slope,0.0,1.3832789243623083e-05,0.0002182997567516996,8.808554868488276e-06,0.0,0.0
visiting,0.0,2.7665578487246167e-05,0.0,7.487271638215035e-05,0.0,0.0
calls,0.0,5.5331156974492333e-05,0.00012474271814382835,9.24898261191269e-05,0.00011461318051575932,0.00016909029421711193
oracle,0.0,1.3832789243623083e-05,0.0,0.0,0.00012503256056264653,0.0
dictatorial,0.0,1.3832789243623083e-05,0.0,4.404277434244138e-06,0.0,0.0
downfaces,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
bullies,0.0,1.3832789243623083e-05,0.0,0.0,1.041938004688721e-05,0.0
agreement,0.0,4.1498367730869255e-05,0.0,2.202138717122069e-05,5.209690023443605e-05,0.00016909029421711193
lawn,0.0,9.682952470536159e-05,0.0,3.963849690819724e-05,0.0,0.0
frock,0.0,2.7665578487246167e-05,0.0,3.5234219473953106e-05,0.0,0.0
succumbed,0.0,1.3832789243623083e-05,0.0,8.808554868488276e-06,0.0,0.00033818058843422386
contradict,0.0,1.3832789243623083e-05,0.0,2.202138717122069e-05,1.041938004688721e-05,0.0
legends,0.0,1.3832789243623083e-05,0.0,4.404277434244138e-06,1.041938004688721e-05,0.0
sermon,0.0,1.3832789243623083e-05,0.0,0.0,1.041938004688721e-05,0.0
barrel,0.0,1.3832789243623083e-05,0.00046778519303935633,1.3212832302732414e-05,0.0,0.0
nowt,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
bans,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
wafts,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
boh,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
barguests,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
bogles,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
anent,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
bairns,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
belderin,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
blebs,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
grims,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
warnin's,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
parsons,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.00016909029421711193
illsome,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
beuk,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
railway,0.0,5.5331156974492333e-05,0.0,4.404277434244138e-05,0.0,0.0
touters,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
skeer,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
scunner,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
hafflin's,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
somethin,0.0,4.1498367730869255e-05,0.0,0.0,0.0,0.0
ireful,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
printin,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
preachin,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
pulpits,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
cuttin,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
airt,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
steans,0.0,5.5331156974492333e-05,0.0,0.0,0.0,0.0
holdin,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
heads,0.0,1.3832789243623083e-05,0.0002182997567516996,0.00010129838098761517,0.00013545194060953373,0.0
acant,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
tumblin,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
nigh,0.0,0.00011066231394898467,9.355703860787127e-05,1.3212832302732414e-05,0.0,0.0
bean't,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
snuff,0.0,1.3832789243623083e-05,9.355703860787127e-05,4.404277434244138e-06,0.0,0.0
nothin,0.0,4.1498367730869255e-05,3.1185679535957086e-05,0.0,0.0,0.0
gog,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
quare,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
scowderment,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
sarks,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
jouped,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
tryin,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
tombsteans,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
trimmlin,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
ditherin,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
dozzened,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
slippy,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
lyin,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
grup,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
fellow's,0.0,1.3832789243623083e-05,6.237135907191417e-05,0.0,0.0,0.0
approval,0.0,1.3832789243623083e-05,3.1185679535957086e-05,8.808554868488276e-06,3.125814014066163e-05,0.0
cronies,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
showing,0.0,0.00012449510319260775,9.355703860787127e-05,7.927699381639449e-05,6.251628028132327e-05,0.00033818058843422386
swales,0.0,8.299673546173851e-05,0.0,0.0,0.0,0.0
yabblins,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
poorish,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
savin,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
folk,0.0,5.5331156974492333e-05,6.237135907191417e-05,4.404277434244138e-06,1.041938004688721e-05,0.0
balm,0.0,1.3832789243623083e-05,0.0,1.3212832302732414e-05,1.041938004688721e-05,0.0
bowl,0.0,1.3832789243623083e-05,0.0,0.0,2.083876009377442e-05,0.0
kirk,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
garth,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
assent,0.0,5.5331156974492333e-05,0.0,3.963849690819724e-05,0.00012503256056264653,0.0
dialect,0.0,1.3832789243623083e-05,0.0,1.7617109736976553e-05,0.0,0.0
consate,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
happed,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
snod,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
snog,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
assented,0.0,4.1498367730869255e-05,0.0,8.808554868488276e-06,3.125814014066163e-05,0.0
scores,0.0,1.3832789243623083e-05,3.1185679535957086e-05,0.0,0.0,0.0
toom,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
dun's,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
bacca,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
friday,0.0,1.3832789243623083e-05,0.0,4.404277434244138e-06,0.0,0.0
nudged,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
aftest,0.0,1.3832789243623083e-05,0.0,0.0,0.0,0.0
abaft,0.0,2.7665578487246167e-05,0.0,0.0,0.0,0.0
